dlga_start:blocked_agent|This person seems busy. Maybe I should move on...{***};;
dlga_script_dplmc_affiliate_confirm:dplmc_lord_family_affiliate_leave|I don't want to be related to your house anymore.{***};;
dlga_script_dplmc_affiliate_confirm:lord_pretalk|Oh, nothing.{***};;
dlga_dplmc_lord_family_affiliate_end:close_window|You dare stand and face me to declaim your disavowal, {knave/wench}?! Your betrayal cannot make up for frankness. You disappoint the confidence my house has put in you, {playername}. Each will condemn you in all conscience... but since I avouched your phoney allegiance, I will personally report to Essos and Westerosi noblemen about your frivolous plot.{***};;
dlga_lord_talk_ask_something_2:dplmc_lord_family_affiliate|I've great respect for your lineage. I wish to be affiliated to your family.{***};;
dlga_dplmc_lord_family_affiliate:lord_pretalk|I {reg0?like you well enough:have nothing against you}, but I just don't think it would work out, so I will not sponsor you.{***};;
dlga_dplmc_lord_family_affiliate:lord_pretalk.1|Not a chance. Since I dislike you I will not sponsor you.{***};;
dlga_dplmc_lord_family_affiliate_response:dplmc_lord_family_affiliate_persuasion|Please, let me serve your family.{***};;
dlga_dplmc_lord_family_affiliate_response:lord_pretalk|On second thought, I've to reconsider this decision.{***};;
dlga_dplmc_lord_family_affiliate_persuasion:lord_pretalk|Maybe I haven't got enough appraisal from my family about you. Or maybe I just need some time to get used to the idea. Let's talk further about it next week.{***};;
dlga_dplmc_lord_family_affiliate_thank:dplmc_lord_family_affiliate_conclusion|I'm honoured and grateful to be affiliated to your family.{***};;
dlga_dplmc_lord_family_affiliate_conclusion:lord_pretalk|You've pledged allegiance to our family, now all of my brethren are your brethren. But listen to my words, {playername}: we value loyalty above all. Never betray your family but protect it with your life.{***};;
dlga_spouse_talk:dplmc_spouse_move_residence_ask|I want to move our residence.{***};;
dlga_dplmc_spouse_move_residence_ask:dplmc_spouse_move_residence_tools|Moving our residence will require a small refurbishment. We particularly need a set of tools and two piles of wool cloth in our household.{***};;
dlga_dplmc_spouse_move_residence_tools:dplmc_spouse_move_residence_select_ask|Alright then, I think we've all necessary things to establish the new residence.{***};;
dlga_dplmc_spouse_move_residence_tools:spouse_pretalk|Well, I guess I've to get a set of tools and piles of wool first.{***};;
dlga_dplmc_spouse_move_residence_select_ask:dplmc_spouse_move_residence_select|Where do you want to move the residence?{***};;
dlga_dplmc_spouse_move_residence_select:dplmc_spouse_move_residence_ask_confirm|{s6}.{***};;
dlga_dplmc_spouse_move_residence_select:spouse_pretalk|I've changed my mind.{***};;
dlga_dplmc_spouse_move_residence_ask_confirm:dplmc_spouse_move_residence_confirm|Are you sure you want to move your residence to {s6}?{***};;
dlga_dplmc_spouse_move_residence_confirm:dplmc_spouse_move_residence_moved|Yes, please arrange everything.{***};;
dlga_dplmc_spouse_move_residence_confirm:spouse_pretalk|No.{***};;
dlga_dplmc_spouse_move_residence_moved:spouse_pretalk|As you wish, {playername}. I'll move the residence to {s6}.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary|Threaten them with war and see what you can squeeze out of them.{***};;
dlga_event_triggered:dplmc_companion_threaten_request_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}.{***};;
dlga_dplmc_companion_threaten_request_response:companion_rejoin_response|They paid {s21} silver stags and are expecting you to leave them alone. I've agreed on a truce of 40 days.{***};;
dlga_dplmc_companion_threaten_request_response:companion_rejoin_response.1|They send you a declaration of war.{***};;
dlga_dplmc_companion_threaten_request_response:companion_rejoin_response.2|They're not willing to fold facing your threats.{***};;
dlga_minister_diplomatic_initiative_type_select:dplmc_minister_gift_type|I want to send a gift.{***};;
dlga_dplmc_minister_gift_type:dplmc_minister_gift_type_select|We can send them some excellent horses from the best breeder in our kingdom or we can hand over a fief.{***};;
dlga_dplmc_minister_gift_type:dplmc_minister_gift_type_select.1|We only have the option to hand over a fief at the moment since we don't have a Master of Coin.{***};;
dlga_dplmc_minister_gift_type_select:minister_diplomatic_emissary|Send horses for 3,000 silver stags.{***};;
dlga_dplmc_minister_gift_type_select:minister_diplomatic_emissary.1|Send horses for 6,000 silver stags.{***};;
dlga_dplmc_minister_gift_type_select:dplmc_minister_gift_fief|Hand over a fief.{***};;
dlga_dplmc_minister_gift_type_select:minister_pretalk|Never mind.{***};;
dlga_dplmc_minister_gift_fief:dplmc_minister_gift_fief_select|Which fief would you like to hand over?{***};;
dlga_dplmc_minister_gift_fief_select:minister_diplomatic_emissary|{s1}{***};;
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm|Very well - I'll send {s11} to the {s12} to {s14}.{***};;
dlga_event_triggered:companion_rejoin_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. They were agreeably surprised.{***};;
dlga_minister_talk:dplmc_minister_exchange_prisoner_ask|I wish to exchange a prisoner.{***};;
dlga_dplmc_minister_exchange_prisoner_ask:dplmc_minister_exchange_prisoner_select|Which prisoner would you like to exchange?{***};;
dlga_dplmc_minister_exchange_prisoner_ask:minister_pretalk|Unfortunately, there's no one to send right now.{***};;
dlga_dplmc_minister_exchange_prisoner_select:dplmc_minister_exchange_prisoner_lord_ask|{s10} of {s11}{***};;
dlga_dplmc_minister_exchange_prisoner_select:minister_pretalk|Nobody.{***};;
dlga_dplmc_minister_exchange_prisoner_lord_ask:dplmc_minister_exchange_prisoner_lord_select|Which of our lords would you like to set free?{***};;
dlga_dplmc_minister_exchange_prisoner_lord_select:dplmc_minister_prisoner_emissary|{s10}.{***};;
dlga_dplmc_minister_exchange_prisoner_lord_select:minister_pretalk|Nobody.{***};;
dlga_dplmc_minister_prisoner_emissary:minister_emissary_select|Who shall negotiate the exchange?{***};;
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm.1|Very well, my {lord/lady}. I'll send {s11} to the {s12} to {s14}.{***};;
dlga_event_triggered:dplmc_companion_prisoner_exchange_confirm|Well, {s21}, at last I've found you. They agreed to exchange {s32} against {s33}. {s33} has accompanied me back here. Do you want to set {s32} free?{***};;
dlga_dplmc_companion_prisoner_exchange_confirm:companion_rejoin_response|Yes, set him free.{***};;
dlga_dplmc_companion_prisoner_exchange_confirm:companion_rejoin_response.1|No, don't set him free.{***};;
dlga_event_triggered:companion_rejoin_response.1|Well, {s21}, at last I've found you. They didn't agree to exchange {s32} against {s33}.{***};;
dlga_minister_talk:dplmc_minister_persuasion_fief_ask|I want to persuade a lord of joining our kingdom.{***};;
dlga_dplmc_minister_persuasion_fief_ask:dplmc_minister_persuasion_fief|Your emissary can't go with empty hands, my {lord/lady}. We've got to offer a fief. Which one would you like to offer?{***};;
dlga_dplmc_minister_persuasion_fief_ask:minister_pretalk|Unfortunately, there is no one to send right now.{***};;
dlga_dplmc_minister_persuasion_fief:dplmc_minister_persuade_lord_faction_ask|{s11}{***};;
dlga_dplmc_minister_persuasion_fief:minister_pretalk|Never mind - there is no fief I can offer.{***};;
dlga_dplmc_minister_persuade_lord_faction_ask:dplmc_minister_persuade_lord_faction|Where does the lord whom you want to persuade live?{***};;
dlga_dplmc_minister_persuade_lord_faction:dplmc_minister_persuade_lord_ask|{s11}{***};;
dlga_dplmc_minister_persuade_lord_faction:minister_pretalk|Nowhere.{***};;
dlga_dplmc_minister_persuade_lord_ask:dplmc_minister_persuade_lord|Who shall be persuaded?{***};;
dlga_dplmc_minister_persuade_lord:dplmc_minister_persuasion_emissary|{s11}{***};;
dlga_dplmc_minister_persuade_lord:minister_pretalk|I can't think of anyone.{***};;
dlga_dplmc_minister_persuasion_emissary:minister_emissary_select|Who shall I send? You should choose the one with the highest persuasion skill.{***};;
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm.2|Very well, my {lord/lady}. I'll send {s11} to {s12} to persuade {s13} and offer him {s14}.{***};;
dlga_event_triggered:companion_rejoin_response.2|Well, {s21}, at last I've found you. I've returned from my persuasion mission to {s30}. {s14} doesn't want to join you. He said: {s40}{***};;
dlga_event_triggered:companion_rejoin_response.3|Well, {s21}, at last I've found you. I've returned from my persuasion mission to {s31}. {s14} agreed to join you.{***};;
dlga_minister_talk:dplmc_minister_spy_kingdoms|I wish to spy on another kingdom.{***};;
dlga_dplmc_minister_spy_kingdoms:dplmc_minister_spy_kingdoms_select|To whom would you like to send a spy?{***};;
dlga_dplmc_minister_spy_kingdoms:minister_pretalk|Unfortunately, there is no one to send right now.{***};;
dlga_dplmc_minister_spy_kingdoms_select:dplmc_minister_spy_emissary|{s11}{s14}{***};;
dlga_dplmc_minister_spy_emissary:minister_emissary_select|Who shall be your spy? You should choose the one you trust most and who's skilled in spotting!{***};;
dlga_event_triggered:dplmc_companion_spy_request_select_center|Well, {s21}, at last I've found you. I've returned from my reconnaissance mission to {s31}. About which location do you need information?{***};;
dlga_event_triggered:close_window.4|My {lord/lady}, I've returned from the reconnaissance mission to {s31}. I'm sorry: we were caught off guard, and they got {s11}. I've barely escaped.{***};;
dlga_dplmc_companion_spy_request_select_center:dplmc_companion_spy_request_center_selected|{s60}{***};;
dlga_dplmc_companion_spy_request_center_selected:dplmc_companion_spy_request_select_newcenter|{s4} {s3} and there are {s31} troops around.{***};;
dlga_dplmc_companion_spy_request_select_newcenter:dplmc_companion_spy_request_select_center|Do you need information about another location?{***};;
dlga_dplmc_companion_spy_request_select_center:companion_rejoin_response|Never mind.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.1|Tell {s10} that I want to form an alliance with him.{***};;
dlga_event_triggered:dplmc_companion_alliance_request_response|Well, {s21}, I've found you at last! I've returned from my mission to {s31}. {***};;
dlga_dplmc_companion_alliance_request_response:dplmc_companion_alliance_confirm|{s4} is willing to form an alliance with you.{***};;
dlga_dplmc_companion_alliance_confirm:companion_rejoin_response|Very well, let this alliance with {s4} be concluded.{***};;
dlga_dplmc_companion_alliance_confirm:companion_rejoin_response.1|On second thought, this may not be a good idea right now.{***};;
dlga_dplmc_companion_alliance_request_response:companion_rejoin_response|{s4} is not willing to form an alliance with you.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.2|Tell {s10} that I want to conclude a defensive pact with him.{***};;
dlga_event_triggered:dplmc_companion_defensive_request_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. {***};;
dlga_dplmc_companion_defensive_request_response:dplmc_companion_defensive_confirm|{s4} is willing to form a defensive pact with you.{***};;
dlga_dplmc_companion_defensive_confirm:companion_rejoin_response|Very well, let this defensive pact with {s4} be concluded.{***};;
dlga_dplmc_companion_defensive_confirm:companion_rejoin_response.1|On second thought, this may not be a good idea right now.{***};;
dlga_dplmc_companion_defensive_request_response:companion_rejoin_response|{s4} is not willing to conclude a defensive pact with you.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.3|Tell {s10} that I want to sign a trade agreement with him.{***};;
dlga_event_triggered:dplmc_companion_trade_request_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. {***};;
dlga_dplmc_companion_trade_request_response:dplmc_companion_trade_confirm|{s4} is willing to sign a trade agreement with you.{***};;
dlga_dplmc_companion_trade_confirm:companion_rejoin_response|Very well, let's sign the trade agreement with {s4}.{***};;
dlga_dplmc_companion_trade_confirm:companion_rejoin_response.1|On second thought, this may not be a good idea right now.{***};;
dlga_dplmc_companion_trade_request_response:companion_rejoin_response|{s4} is not willing to sign a trade agreement.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.4|Tell {s10} that I want to conclude a non-aggression treaty with him.{***};;
dlga_event_triggered:dplmc_companion_nonaggression_request_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. {***};;
dlga_dplmc_companion_nonaggression_request_response:dplmc_companion_nonaggression_confirm|{s4} is willing to conclude a non-aggression treaty with you.{***};;
dlga_dplmc_companion_nonaggression_confirm:companion_rejoin_response|Very well, let this non-aggression treaty with {s4} be concluded.{***};;
dlga_dplmc_companion_nonaggression_confirm:companion_rejoin_response.1|On second thought, this may not be a good idea right now.{***};;
dlga_dplmc_companion_nonaggression_request_response:companion_rejoin_response|{s4} is not willing to conclude a non-aggression treaty with you.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.5|That I want him to help me attacking {s11}{s14}.{***};;
dlga_event_triggered:dplmc_companion_war_request_response|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. {***};;
dlga_dplmc_companion_war_request_response:companion_rejoin_response|{s4} is willing to start a war with {s31}.{***};;
dlga_dplmc_companion_war_request_response:dplmc_companion_war_pay|{s4} is willing to start a war with {s31} but needs {reg1} silver stags to prepare his army.{***};;
dlga_dplmc_companion_war_pay:companion_rejoin_response|Pay {reg1} silver stags from the treasury and tell him to start the war.{***};;
dlga_dplmc_companion_war_pay:companion_rejoin_response.1|On second thought, I don't think we can take so much money from the treasury.{***};;
dlga_dplmc_companion_war_request_response:companion_rejoin_response.1|{s4} is not willing to start a war with {s31}.{***};;
dlga_companion_embassy_results:dplmc_companion_truce_pay|{s12} says that he's willing to consider a truce of twenty days if you pay him {reg0} silver stags.{***};;
dlga_companion_embassy_results:dplmc_companion_truce_pay.1|{s12} says that he's willing to consider a truce of twenty days if you yield to his terms. Either you pay {reg0} stags or you pay {reg1} stags and give him {s18}.{***};;
dlga_companion_embassy_results:dplmc_companion_truce_pay.2|{s12} says that he's willing to consider a truce of twenty days if you give him {s18}.{***};;
dlga_companion_embassy_results:dplmc_companion_truce_pay.3|{s12} says that he's willing to consider a truce of twenty days if you pay him {reg0} silver stags and give him {s18}.{***};;
dlga_companion_embassy_results:dplmc_companion_truce_pay.4|{s12} says that he is willing to consider a truce of twenty days if you pay him {reg0} or give him {s18}.{***};;
dlga_dplmc_companion_truce_pay:companion_rejoin_response|Pay {reg0} stags and let the truce with the {s4} be concluded.{***};;
dlga_dplmc_companion_truce_pay:companion_rejoin_response.1|Pay {reg1} silver stags and give him {s18}. Let this truce with the {s4} be concluded.{***};;
dlga_dplmc_companion_truce_pay:companion_rejoin_response.2|Give him {s18} and let this truce with the {s4} be concluded.{***};;
dlga_dplmc_companion_truce_pay:companion_rejoin_response.3|On second thought, perhaps this isn't in our interests now.{***};;
dlga_minister_talk:close_window|That's all for now.{***};;
dlga_minister_change_marshal:minister_change_marshal_choose|Who should be the new marshal?{***};;
dlga_minister_change_marshal_choose:minister_pretalk|I shall be the marshal.{***};;
dlga_minister_change_marshal_choose:minister_pretalk.1|For a short while, we should have no marshal.{***};;
dlga_minister_change_marshal_choose:minister_pretalk.2|{s4}{***};;
dlga_minister_change_marshal_choose:minister_pretalk.3|Never mind.{***};;
dlga_minister_diplomatic_kingdoms:minister_diplomatic_kingdoms_select|To whom do you wish to send this emissary?{***};;
dlga_minister_diplomatic_kingdoms:minister_pretalk|Unfortunately, there's no one to send right now.{***};;
dlga_minister_diplomatic_kingdoms_select:minister_diplomatic_initiative_type|{s10} of the {s11}{s14}{***};;
dlga_minister_diplomatic_kingdoms_select:minister_pretalk|Never mind.{***};;
dlga_minister_diplomatic_initiative_type:minister_diplomatic_initiative_type_select|What do you wish to tell him?{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.6|That our two kingdoms should enter into truce.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.7|That I wish to put myself under his protection, as his vassal.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_diplomatic_emissary.8|That I wish to express my goodwill, as one monarch to another.{***};;
dlga_minister_diplomatic_initiative_type_select:minister_declare_war|That I declare war upon him.{***};;
dlga_minister_diplomatic_initiative_type_select:close_window|Never mind.{***};;
dlga_minister_declare_war:minister_declare_war_confirm|{s12}{***};;
dlga_minister_declare_war_confirm:minister_declare_war_confirm_yes|It is. I wish to make war on {s12}.{***};;
dlga_minister_declare_war_confirm:minister_pretalk|Hmm... perhaps not.{***};;
dlga_minister_declare_war_confirm_yes:minister_pretalk|As you command, my {lord/lady}. We're now at war with the {s12}.{***};;
dlga_minister_diplomatic_emissary:minister_emissary_select|Who shall be your emissary? You should choose one whom you trust but who is also persuasive - one who can negotiate without giving any offence.{***};;
dlga_minister_emissary_select:minister_emissary_dispatch|{s11}{***};;
dlga_minister_emissary_select:minister_pretalk|Actually, I can't think of anyone.{***};;
dlga_minister_emissary_dispatch:minister_diplomatic_dispatch_confirm.3|Very well, I'll send {s11} to the {s12} to {s14}.{***};;
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk|Yes, do that{***};;
dlga_minister_diplomatic_dispatch_confirm:minister_pretalk.1|Actually, hold off on that.{***};;
dlga_minister_replace:minister_replace_select|Very good. Whom will you appoint in my stead?{***};;
dlga_minister_replace_select:minister_replace_confirm|{s4}{***};;
dlga_minister_replace_select:minister_replace_confirm.1|My wife, {s4}.{***};;
dlga_minister_replace_select:minister_pretalk|Actually, hold on with that.{***};;
dlga_minister_replace_confirm:close_window|Very good. {s9} is your new minister. I'll prepare to rejoin you.{***};;
dlga_minister_replace_confirm:close_window.1|Very good. {s9} is your new minister. It has been an honour to serve you.{***};;
dlga_minister_grant_fief:minister_grant_fief_select|Which of your fiefs do you wish to grant?{s12}{***};;
dlga_minister_grant_fief_select:minister_grant_fief_select_recipient|{s1}{s12}{***};;
dlga_minister_grant_fief_select:minister_pretalk|Never mind.{***};;
dlga_minister_grant_fief_select_recipient:minister_grant_fief_select_recipient_choice|And who will you choose to receive the fief?{s12}{***};;
dlga_minister_grant_fief_select_recipient_choice:minister_grant_fief_complete|{s1}{***};;
dlga_minister_grant_fief_select_recipient_choice:minister_pretalk|Never mind.{***};;
dlga_minister_grant_fief_complete:minister_pretalk|Very well - {s2} shall receive {s1}.{***};;
dlga_minister_indict:minister_indict_select|Grim news, {reg59?my lady:my lord}. Who do you believe is planning to betray you?{***};;
dlga_minister_indict_select:minister_pretalk|Never mind.{***};;
dlga_minister_indict_confirm:minister_indict_confirm_answer|Think carefully on this, my {lord/lady}. If you indict {s4} for treason unjustly, you may find others becoming nervous about serving you. On the other hand, if you truly believe that {reg4?she:he} is about to betray you, then perhaps it's best to move first in order to secure control of {reg4?her:his} fortresses.{***};;
dlga_minister_indict_confirm_answer:minister_indict_conclude|I've thought long enough. Issue the indictment!{***};;
dlga_minister_indict_confirm_answer:minister_pretalk|Perhaps I should wait a little while longer...{***};;
dlga_minister_indict_conclude:minister_pretalk|The indictment has been issued, my {lord/lady}.{***};;
dlga_minister_talk:minister_kingdom_report1|Give me a report on the kingdom.{***};;
dlga_minister_kingdom_report1:close_window|But of course, {reg59?my lady:sire}. I have it ready to present.{***};;
dlga_minister_talk:minister_messenger_system1|I want to send a message.{***};;
dlga_minister_messenger_system1:minister_messenger_system2|Certainly, {reg59?my lady:my lord}. We have a raven ready at your disposal. To whom would you like to send the message? I've heard the following are nearby:{***};;
dlga_minister_messenger_system2:minister_pretalk|No, none of those. Later perhaps.{***};;
dlga_minister_messenger_system3:close_window|Very well. What do you wish to say?{***};;
dlga_center_captured_lord_advice:center_captured_lord_advice_2|{s11}. {s1}{***};;
dlga_center_captured_lord_advice:center_captured_lord_advice_2.1|{s12}I want to have {s1} for myself. (fiefs: {s0}){***};;
dlga_center_captured_lord_advice:center_captured_lord_advice_2.2|{s66}, you should have {s1} for yourself. (fiefs: {s0}){***};;
dlga_center_captured_lord_advice_2:minister_issues|As you wish, {ser/lady}. {reg6?I:{reg7?You:{s11}}} will be the new {reg3?lady:lord} of {s1}.{***};;
dlga_center_captured_lord_advice_2:close_window|Hmm... all right, {playername}. I value your counsel highly. {reg6?I:{reg7?You:{s11}}} will be the new {reg3?lady:lord} of {s1}.{***};;
dlga_event_triggered:companion_quitting|Excuse me {s5} - there is something I need to tell you.{***};;
dlga_companion_quitting:companion_quitting_2|{s5}{***};;
dlga_companion_quitting_2:companion_quitting_response|To tell you the truth, {s21}{***};;
dlga_companion_quitting_response:companion_quitting_yes|Very well. You be off then.{***};;
dlga_companion_quitting_response:dplmc_companion_quitting_persuasion_start|Perhaps I can persuade you to change your mind.{***};;
dlga_dplmc_companion_quitting_persuasion_start:dplmc_companion_quitting_persuasion_1|Very well, I'll hear you out.{***};;
dlga_dplmc_companion_quitting_persuasion_start:dplmc_companion_quitting_persuasion_1.1|I'm listening.{***};;
dlga_dplmc_companion_quitting_persuasion_1:companion_quitting_persuasion|We've had some good times.  Things might not be going to your liking now, but stay with me a while longer and the situation will turn around.{***};;
dlga_dplmc_companion_quitting_persuasion_1:dplmc_companion_quitting_persuasion_bribe|Would {reg0} silver stags convince you to remain a while longer?{***};;
dlga_dplmc_companion_quitting_persuasion_1:companion_quitting_response|Actually, nevermind.  I meant to say something else.{***};;
dlga_dplmc_companion_quitting_persuasion_bribe:close_window|Hmm... when you put it like that, I suppose I can stay a while longer and see if things will improve.{***};;
dlga_companion_quitting_persuasion:close_window|Hmm... when you put it like that, I suppose I can stay a while longer and see if things will improve.{***};;
dlga_companion_quitting_persuasion:companion_quitting_response|I'm sorry, but I don't see your point. I'm leaving whether you like it or not.{***};;
dlga_companion_quitting_response:companion_quitting_no|We hang deserters in this company.{***};;
dlga_companion_quitting_no:companion_quitting_no_confirm|I believe I misheard you. You certainly couldn't have been threatening me.{***};;
dlga_companion_quitting_no:companion_quitting_no_confirm.1|Oh... right... do you mean that?{***};;
dlga_companion_quitting_no_confirm:companion_quitting_no_confirmed|Absolutely. You either leave this company by my command or you're carried out on your shield.{***};;
dlga_companion_quitting_no_confirm:companion_quitting_yes|No, I actually don't mean that. You're free to leave.{***};;
dlga_companion_quitting_yes:close_window|Then this is farewell. Perhaps I'll see you around, {playername}.{***};;
dlga_companion_quitting_no_confirmed:close_window|Hmm... I suppose I'm staying then.{***};;
dlga_event_triggered:companion_objection_response|{s5}{***};;
dlga_companion_objection_response:close_window|Thank you, I appreciate your opinion.{***};;
dlga_companion_objection_response:close_window.1|Hopefully it won't happen again.{***};;
dlga_companion_objection_response:close_window.2|Your objection is noted. Now fall back in line.{***};;
dlga_event_triggered:companion_personalityclash2_b|{s5}{***};;
dlga_companion_personalityclash2_b:companion_personalityclash2_response|{s5}{***};;
dlga_companion_personalityclash2_response:close_window|{s11} is a valuable member of this company. I don't want you picking any more fights with {reg11?her:him}.{***};;
dlga_companion_personalityclash2_response:close_window.1|Tell {s11} you have my support on this, and {reg11?she:he} should hold {reg11?her:his} tongue.{***};;
dlga_companion_personalityclash2_response:close_window.2|I don't have time for your petty dispute. Do not bother me with this again.{***};;
dlga_event_triggered:companion_personalityclash_b|{s5}{***};;
dlga_companion_personalityclash_b:companion_personalityclash_response|{s5}{***};;
dlga_companion_personalityclash_response:close_window|{s11} is a capable member of this company. I don't want you picking any more fights with {reg11?her:him}.{***};;
dlga_companion_personalityclash_response:close_window.1|Tell {s11} you've got my support in this, and {reg11?she:he} should hold {reg11?her:his} tongue.{***};;
dlga_companion_personalityclash_response:close_window.2|I don't have time for your petty dispute. Do not bother me with this again.{***};;
dlga_event_triggered:companion_personalitymatch_b|{s5}{***};;
dlga_companion_personalitymatch_b:companion_personalitymatch_response|{s5}{***};;
dlga_companion_personalitymatch_response:close_window|Very good.{***};;
dlga_event_triggered:companion_sisterly_advice|{s5}{***};;
dlga_companion_sisterly_advice:close_window|Thank you.{***};;
dlga_companion_sisterly_advice:close_window.1|I'd prefer not to discuss such things.{***};;
dlga_event_triggered:companion_home_description|{s5}{***};;
dlga_companion_home_description:companion_home_description_2|Tell me more.{***};;
dlga_companion_home_description:close_window|We don't have time to chat just now.{***};;
dlga_companion_home_description:close_window.1|I prefer my companions not to bother me with such trivialities.{***};;
dlga_companion_home_description_2:companion_home_description_3|{s5}{***};;
dlga_companion_home_description_3:close_window|{s5}{***};;
dlga_event_triggered:rebel_thanks_answer|{s6}{***};;
dlga_rebel_thanks_answer:rebel_thanks_answer_2|It has been an honour to fight for your cause, {reg65?madame:my lord}.{***};;
dlga_rebel_thanks_answer:rebel_thanks_answer_2.1|You'll always have my loyal support, {reg65?my lady:ser}.{***};;
dlga_rebel_thanks_answer_2:close_window|I'll miss living this life of adventure with you, but my duties await me. Thus, farewell for now, {playername}. I hope I'll see you again soon, my friend.{***};;
dlga_event_triggered:companion_political_grievance_response|{s21}{***};;
dlga_companion_political_grievance_response:close_window|Your opinion is noted.{***};;
dlga_event_triggered:companion_rejoin_response.4|Greetings, {s21}. Are you ready for me to rejoin you?{***};;
dlga_event_triggered:companion_rejoin_response.5|Well, {s21}, at last I've found you. I've been out spreading the word about your claim, and am now ready to rejoin your company.{***};;
dlga_event_triggered:companion_rejoin_response.6|Well, {s21}, I've found you at last! {s11}. The rest of my report I submit to you in writing.{***};;
dlga_event_triggered:companion_embassy_results|Well, {s21}, at last I've found you. I've returned from my mission to {s31}. In general, I would say, {s14}. Nevertheless, I tried to convince him.{***};;
dlga_companion_embassy_results:companion_rejoin_response|In his letter, {s12} merely refers to you as {playername}, omitting any title: thus, he willingly disregards your right to rule. The letter implies that he won't recognize you as an equal as long as you lack a court.{***};;
dlga_companion_embassy_results:companion_rejoin_response.1|In this letter, {s12} addresses you as Lord, which at least implies some sort of recognition that you're a sovereign and independent monarch.{***};;
dlga_companion_embassy_results:companion_rejoin_response.2|In this letter, {s12} merely refers to you as {playername}, omitting any title. Thereby he doesn't recognize your right to rule.{***};;
dlga_companion_embassy_results:companion_rejoin_response.3|{s12} says that your current truce should suffice.{***};;
dlga_companion_embassy_results:companion_truce_confirm|{s12} says that he's willing to consider a truce of twenty days.{***};;
dlga_companion_embassy_results:companion_rejoin_response.4|{s12} says that he's unwilling to conclude a peace.{***};;
dlga_companion_truce_confirm:companion_rejoin_response|Very well, let this truce with the {s4} be concluded.{***};;
dlga_companion_truce_confirm:companion_rejoin_response.1|On second thought, perhaps this is currently not in our interests.{***};;
dlga_companion_embassy_results:companion_rejoin_response.5|{s12} says that you're already pledged to another ruler.{***};;
dlga_companion_embassy_results:companion_rejoin_response.6|{s12} says that he doesn't believe you would honour your obligations as a vassal and suspects that your offer is just a ploy.{***};;
dlga_companion_embassy_results:vassalage_offer_confirm|{s12} says that he accepts your offer of vassalage. He'll give you 30 days to seek him out, in which time he'll refrain from waging war against you.{***};;
dlga_vassalage_offer_confirm:companion_rejoin_response|Tell him that I accept his terms.{***};;
dlga_companion_rejoin_response:close_window|Welcome back, friend!{***};;
dlga_companion_rejoin_response:companion_rejoin_refused|Unfortunately, I cannot take you back just yet.{***};;
dlga_companion_rejoin_refused:close_window|As you wish. I'll take care of some business and try again in a few days.{***};;
dlga_event_triggered:companion_rejoin_response.7|Would you have me rejoin you?{***};;
dlga_event_triggered:close_window.5|There! I can see the walls of {s3} in the distance. We've made it safely. Here, take this purse of {reg3} silver stags, as I promised. I hope we can travel together again someday.{***};;
dlga_start:lord_start|My lady, I look forward to our marriage, as soon as there's an opportunity to hold a proper feast.{s12}{***};;
dlga_start:lord_start.1|My lady, if you wish to marry, we can proceed to the feast at {s4} to exchange vows before the lords of the realm.{***};;
dlga_start:lord_start.2|My lady, I grow tired of waiting for the lords of this realm to assemble. Come with me to {s4} exchange our vows.{***};;
dlga_start:lord_start.3|My lady, I grow tired of waiting for the lords of this realm to assemble. Perhaps we should take the first opportunity to marry in any great hall that's open to us.{***};;
dlga_start:lord_groom_vows|My lady, I've grown tired of waiting. Let's proceed with the vows immediately.{***};;
dlga_start:lord_groom_vows.1|My lady, my eyes rejoice to see you. We may proceed with the vows.{***};;
dlga_lord_groom_vows:female_pc_marriage_vow|My lady, with this assembly as my witness I vow to take you as my wife, to honour, cherish, and protect you. May the heavens bless us with health, prosperity, and children.{***};;
dlga_female_pc_marriage_vow:lord_groom_wedding_complete|I vow to take you as my husband.{***};;
dlga_female_pc_marriage_vow:close_window|Wait, I need to think about this.{***};;
dlga_lord_groom_wedding_complete:close_window|We're now husband and wife. Let the festivities commence!{***};;
dlga_start:close_window.46|Very well. You've made your point. I've nothing more to say.{***};;
